"statenum","route","latitude","longitude","stateroute"
11,256,53.65356,-122.96084,11256
11,265,54.34294,-122.6524,11265
11,267,54.521077,-124.102046,11267
11,270,55.00224,-127.31883,11270
11,271,54.82941,-128.84598,11271
11,282,55.68545,-128.7456,11282
11,284,56.586734,-120.635607,11284
11,299,53.686199,-132.180269,11299
11,300,53.20804,-131.79334,11300
11,304,49.72421,-115.79342,11304
11,309,49.03906,-120.38993,11309
11,310,49.00246,-121.06323,11310
11,311,49.24412,-122.68952,11311
11,313,49.78313,-124.17869,11313
11,323,50.211346,-122.88437,11323
11,326,59.23336,-123.25239,11326
11,328,50.680643,-127.980411,11328
11,332,59.96444,-129.06944,11332
11,335,51.581696,-122.254931,11335
11,339,59.78907,-136.59568,11339
11,371,54.001414,-128.700779,11371
11,401,48.74932,-123.54811,11401
11,402,48.82305,-124.05783,11402
11,407,49.70977,-118.77692,11407
11,408,49.10741,-119.27952,11408
11,409,49.77692,-120.8548,11409
11,410,49.02589,-121.38798,11410
11,411,49.18402,-122.53478,11411
11,412,49.47441,-123.24195,11412
11,413,49.19418,-124.09906,11413
11,414,49.60569,-125.25462,11414
11,419,50.21164,-118.77176,11419
11,420,50.81583,-119.08629,11420
11,422,50.78927,-121.61208,11422
11,423,50.43183,-122.25638,11423
11,426,50.02276,-125.16041,11426
11,430,51.71637,-117.52988,11430
11,454,53.73398,-121.74297,11454
11,510,49.8336317,-121.571998,11510
11,511,49.928775,-122.400526,11511
11,513,49.51926,-124.146943,11513
11,514,49.57778,-125.20263,11514
11,608,49.25746,-119.5261,11608
11,609,49.40133,-120.22432,11609
11,611,49.129994,-122.029039,11611
11,612,49.68665,-123.17833,11612
11,613,49.25092,-124.35721,11613
11,614,49.64242,-125.09807,11614
11,621,50.57455,-120.08938,11621
11,622,50.24223,-121.5819,11622
11,709,49.72025,-120.14918,11709
11,711,49.066456,-122.990948,11711
11,721,50.13425,-120.9503,11721
11,900,49.37134,-117.94334,11900
14,1,41.8223332,-123.0047055,14001
14,2,41.1419727,-122.5264669,14002
14,3,41.1014068,-121.2571315,14003
14,4,41.6955943,-124.1417935,14004
14,5,40.2431947,-124.1233439,14005
14,6,40.4150917,-123.9615249,14006
14,7,40.3520163,-122.3059647,14007
14,8,40.4941127,-121.4255289,14008
14,9,40.5758997,-120.6982799,14009
14,10,39.2648927,-123.2246019,14010
14,11,39.5232837,-122.9409709,14011
14,12,39.2754327,-121.7340849,14012
14,13,39.1239687,-120.7596199,14013
14,14,38.8035918,-123.5854569,14014
14,15,38.9787297,-122.2402499,14015
14,16,38.0878897,-121.7519384,14016
14,17,38.3563447,-120.2121659,14017
14,18,38.3432387,-119.8362579,14018
14,19,37.6849387,-122.4709619,14019
14,20,37.9248767,-121.1660539,14020
14,21,37.5947824,-120.860951,14021
14,22,37.3670857,-119.6302109,14022
14,23,37.1720925,-118.0220022,14023
14,24,36.5471497,-119.8358759,14024
14,25,36.7623647,-121.1750259,14025
14,26,36.3127167,-120.3048859,14026
14,27,36.7712237,-119.4395069,14027
14,28,36.2677648,-118.9924775,14028
14,29,36.7126677,-117.5737919,14029
14,30,36.1558717,-117.8859479,14030
14,31,36.5381747,-117.2138369,14031
14,32,35.8086777,-120.5305939,14032
14,33,35.1800607,-119.1639019,14033
14,34,35.7335697,-118.0780029,14034
14,35,35.0877907,-117.9172289,14035
14,36,35.3017657,-116.9158549,14036
14,37,35.473722,-115.7029053,14037
14,38,34.4663227,-120.0690309,14038
14,39,34.3571317,-119.3142549,14039
14,40,34.8404587,-118.5635609,14040
14,41,34.6236297,-117.0048749,14041
14,42,34.8339497,-119.3320309,14042
14,43,34.5108617,-115.4898379,14043
14,44,34.2888977,-114.1414869,14044
14,45,33.7909207,-118.2918089,14045
14,46,33.9285177,-117.1214679,14046
14,47,33.3988807,-116.8011859,14047
14,48,33.0446677,-115.1445009,14048
14,49,33.4048617,-114.7292329,14049
14,50,32.5434577,-117.1190639,14050
14,51,32.903954,-116.23272,14051
14,52,36.8242987,-121.2813029,14052
14,53,36.2251687,-120.5194684,14053
14,54,36.6315997,-119.3047559,14054
14,55,36.0801334,-118.8985706,14055
14,56,36.3180973,-117.6717296,14056
14,57,35.2565319,-120.8880009,14057
14,58,37.2267497,-117.7611699,14058
14,59,35.6076917,-117.800197,14059
14,60,34.8508216,-117.1469807,14060
14,61,35.0263717,-116.9615329,14061
14,62,35.5408027,-115.4289179,14062
14,63,35.8180322,-117.342044,14063
14,64,35.8040435,-116.1930811,14064
14,65,35.1091439,-116.1438409,14065
14,66,34.3333857,-116.8289569,14066
14,67,34.7336313,-115.2438758,14067
14,68,34.9755274,-115.6467441,14068
14,69,34.0883297,-115.1040949,14069
14,70,33.4529856,-115.7137562,14070
14,71,38.0453507,-122.8668979,14071
14,72,38.8992737,-121.0703359,14072
14,73,41.6796987,-120.7128219,14073
14,74,41.2017931,-123.8016231,14074
14,75,40.5280727,-124.1636509,14075
14,76,40.7999549,-120.3646258,14076
14,77,40.8737513,-122.2919583,14077
14,78,39.7846537,-120.6326679,14078
14,79,39.9935292,-121.704424,14079
14,80,39.7633427,-122.2390059,14080
14,81,39.1612277,-123.5822599,14081
14,82,38.7754607,-119.8237379,14082
14,83,37.9851247,-122.5909499,14083
14,84,37.8002217,-118.5296169,14084
14,85,34.4584537,-116.9455029,14085
14,86,34.4912299,-114.4066433,14086
14,87,34.9,-114.6666667,14087
14,88,33.6738577,-115.8016279,14088
14,89,33.2200507,-115.4847789,14089
14,90,33.6171807,-114.6230009,14090
14,91,32.9696237,-117.0157469,14091
14,92,32.8471607,-115.4338989,14092
14,93,32.8818917,-114.4726339,14093
14,94,34.9995167,-116.9363639,14094
14,95,38.5562592,-120.2906994,14095
14,96,38.1752167,-119.1943049,14096
14,97,40.5164906,-122.3819302,14097
14,98,38.7202247,-121.0356899,14098
14,99,33.3657387,-118.3742829,14099
14,100,33.378593,-115.693362,14100
14,103,34.5675322,-118.55729,14103
14,104,34.2581397,-118.1049598,14104
14,105,33.6408199,-117.579092,14105
14,106,33.1990869,-116.7862853,14106
14,107,33.6681143,-116.6706725,14107
14,108,36.4530827,-121.6956939,14108
14,109,35.1743817,-115.4116059,14109
14,110,35.7786557,-118.5699849,14110
14,111,34.3863889,-117.69055,14111
14,112,34.5208799,-117.9406162,14112
14,113,34.0813937,-116.8928069,14113
14,114,34.7375727,-120.2354279,14114
14,116,36.5074727,-118.0989909,14116
14,117,36.4664267,-118.6547779,14117
14,118,34.7383427,-119.0450209,14118
14,119,33.6484217,-117.4101409,14119
14,120,33.2380367,-117.3928679,14120
14,121,32.8906327,-116.4718019,14121
14,122,32.9845324,-116.6771527,14122
14,123,35.6378262,-120.8547697,14123
14,124,36.4373087,-116.8511739,14124
14,125,35.0586291,-119.3492988,14125
14,126,33.5004607,-116.7989429,14126
14,127,36.6992615,-119.5118359,14127
14,128,35.5494581,-118.2071003,14128
14,129,34.1748887,-117.6766129,14129
14,130,34.2452557,-117.0639579,14130
14,131,34.0138414,-116.1626236,14131
14,132,36.8189424,-118.9088976,14132
14,133,34.6685951,-118.3953543,14133
14,134,34.8187907,-119.5569949,14134
14,135,33.9981167,-119.5768969,14135
14,136,34.6739607,-119.6685329,14136
14,137,32.6119997,-116.2002339,14137
14,138,35.3183817,-120.5084609,14138
14,139,36.0509851,-116.5004177,14139
14,140,35.0931687,-119.7298739,14140
14,141,35.8163067,-118.8450999,14141
14,142,34.8339402,-119.3299456,14142
14,145,35.4417537,-119.2871779,14145
14,147,35.2233697,-118.8782429,14147
14,148,39.5508277,-122.0649918,14148
14,149,37.2442817,-120.6701509,14149
14,150,32.9416587,-115.5356439,14150
14,151,41.2351468,-120.3368295,14151
14,152,38.4960307,-121.4588469,14152
14,153,38.7687607,-120.9253159,14153
14,154,37.6375765,-118.6550657,14154
14,155,37.5141365,-121.1597352,14155
14,156,37.7472667,-119.8035199,14156
14,157,38.3755147,-120.6668929,14157
14,158,39.6153759,-120.4258218,14158
14,159,39.4978958,-121.6093062,14159
14,160,39.5664857,-123.3982919,14160
14,161,40.3357087,-121.9157259,14161
14,162,40.4932903,-120.1080006,14162
14,163,40.6724857,-122.3224869,14163
14,164,40.6589377,-123.0337989,14164
14,165,41.7332787,-120.3753129,14165
14,166,41.9998861,-121.8916067,14166
14,167,41.3028427,-123.5376359,14167
14,168,41.8224004,-122.0111142,14168
14,169,41.2323207,-122.1355519,14169
14,170,38.2592757,-119.2218859,14170
14,171,36.6541134,-120.2610649,14171
14,172,37.8183531,-122.1464708,14172
14,173,35.9222607,-121.0644229,14173
14,174,41.3813232,-123.4877394,14174
14,175,41.4000979,-122.0499734,14175
14,176,41.8190067,-121.0692617,14176
14,177,41.5295757,-120.1718519,14177
14,178,40.1732694,-123.6037721,14178
14,179,40.0279597,-122.6387259,14179
14,180,40.1173377,-121.5755009,14180
14,181,40.2017613,-120.623502,14181
14,182,39.6878368,-123.484892,14182
14,183,39.1844218,-122.7090796,14183
14,184,39.0686937,-121.0099559,14184
14,185,39.5602197,-120.8280109,14185
14,186,38.5498734,-122.719303,14186
14,187,38.7939347,-121.8400349,14187
14,188,38.7694117,-120.4473869,14188
14,189,37.2521703,-121.6774341,14189
14,190,37.9834939,-120.6452578,14190
14,191,37.1201217,-119.7013699,14191
14,192,37.4158007,-118.0043109,14192
14,193,38.3407717,-123.0480649,14193
14,194,37.2115267,-122.1565019,14194
14,195,36.257393,-121.4234494,14195
14,196,36.8794687,-120.7850119,14196
14,197,36.0799797,-119.3040849,14197
14,198,41.7401687,-122.6334149,14198
14,199,41.2528113,-121.8238479,14199
14,200,40.9701495,-123.8400894,14200
14,201,40.8188497,-121.5700369,14201
14,202,38.3795127,-122.5143889,14202
14,203,37.6650327,-121.7328649,14203
14,204,37.1416897,-120.4009629,14204
14,205,37.2556212,-119.1614638,14205
14,210,39.1634647,-123.2270969,14210
14,213,39.0226767,-120.8100579,14213
14,220,33.3068648,-117.342142,14220
14,221,32.92408,-116.48047,14221
14,225,36.7497605,-121.1582986,14225
14,226,33.5014318,-116.7979649,14226
14,231,34.0138414,-116.16262,14231
14,235,34,-119.68333,14235
14,240,34.971073,-118.148742,14240
14,245,35.4779437,-119.2962109,14245
14,252,36.8242987,-121.2813,14252
14,260,34.836431,-117.16759,14260
14,267,41.309013,-123.53229,14267
14,302,38.3796305,-122.5109615,14302
14,303,37.6649984,-121.7329536,14303
14,308,40.4976057,-121.4282989,14308
14,313,34.0809816,-116.8865694,14313
14,319,37.1650627,-122.2276839,14319
14,320,37.9333136,-121.1662987,14320
14,341,35.89089,-118.85004,14341
14,345,33.7909207,-118.2918,14345
14,352,38.1231944,-121.525076,14352
14,357,38.3539344,-120.6797897,14357
14,366,34.2881427,-116.7674109,14366
14,401,41.8020549,-124.0540137,14401
14,402,41.3035057,-123.5321729,14402
14,403,41.0054247,-122.6175379,14403
14,404,41.1491686,-122.3173197,14404
14,405,41.6091794,-121.050248,14405
14,406,41.6708967,-121.2574609,14406
14,407,41.8699632,-120.5011538,14407
14,408,41.0534621,-120.4745547,14408
14,409,40.8031297,-123.4827189,14409
14,410,40.7168927,-122.6362459,14410
14,411,40.1803227,-122.8597869,14411
14,412,40.9620837,-121.5788419,14412
14,413,40.3052152,-121.143089,14413
14,414,40.4392679,-120.8358171,14414
14,415,40.0402279,-120.9961818,14415
14,416,39.9493657,-121.0380629,14416
14,417,39.5112797,-120.1772919,14417
14,418,39.0192397,-120.8263239,14418
14,419,38.7396833,-120.5734077,14419
14,420,38.7995807,-120.7242129,14420
14,421,37.7104224,-120.1968622,14421
14,422,37.4618753,-119.7938035,14422
14,423,36.0105997,-118.1213609,14423
14,424,35.7945597,-118.4486699,14424
14,425,35.6923897,-118.2905419,14425
14,426,37.77678,-119.0168752,14426
14,427,34.7072417,-119.6177289,14427
14,428,41.7045577,-123.8982699,14428
14,429,41.0822737,-123.0816729,14429
14,430,41.534114,-121.58434,14430
14,431,40.4903837,-123.0732879,14431
14,432,39.1628167,-122.6130599,14432
14,433,39.7978141,-120.139403,14433
14,434,38.1700196,-120.0376959,14434
14,435,40.8879703,-123.6046832,14435
14,436,40.1541637,-120.5453404,14436
14,437,39.382586,-122.551903,14437
14,503,37.665124,-121.73284,14503
14,518,39.06961,-120.56761,14518
14,536,40.1538157,-120.5457839,14536
14,900,41.9024247,-122.5631179,14900
14,901,41.5209207,-122.5202179,14901
14,902,41.8824344,-123.8192961,14902
14,903,40.6229877,-123.6395269,14903
14,905,40.7015167,-123.7020419,14905
14,907,33.9250177,-115.9269019,14907
14,908,41.2623507,-124.0971118,14908
14,909,36.3579209,-120.7791086,14909
14,918,41.46619,-124.0398,14918
14,953,40.6229877,-123.6395269,14953
17,1,40.7402199,-108.0883263,17001
17,2,40.8403233,-107.6901017,17002
17,3,40.1531859,-106.874918,17003
17,4,40.5090827,-105.0392299,17004
17,5,40.5963537,-104.2027819,17005
17,6,40.2096396,-103.440258,17006
17,7,40.6569477,-102.9337159,17007
17,8,39.4003427,-108.8123629,17008
17,9,39.9658907,-107.6483229,17009
17,10,39.2438073,-106.7610657,17010
17,11,39.2209796,-105.2791994,17011
17,12,39.3798417,-104.3691567,17012
17,13,39.8568857,-103.6493769,17013
17,14,39.8307687,-102.6325909,17014
17,15,38.694789,-108.1390507,17015
17,16,38.3057846,-107.9633117,17016
17,17,38.5137277,-106.7550729,17017
17,18,38.025678,-105.8127155,17018
17,19,38.8398807,-104.0920409,17019
17,20,38.6410567,-103.2279359,17020
17,21,38.1437717,-102.5212329,17021
17,22,37.5181967,-108.5355759,17022
17,23,37.2149507,-107.7918089,17023
17,24,37.2877307,-106.8369449,17024
17,25,37.2873497,-105.5524979,17025
17,26,37.6204777,-104.3145749,17026
17,27,37.9979687,-103.1977919,17027
17,28,37.6879837,-102.2921829,17028
17,31,40.0653006,-108.4153871,17031
17,32,40.1380256,-107.9697719,17032
17,33,40.8796847,-106.4591899,17033
17,34,40.8716166,-105.9079302,17034
17,35,40.3052417,-104.6963429,17035
17,36,40.8478437,-103.3439259,17036
17,37,40.2631147,-102.7182079,17037
17,38,39.1643935,-108.7012441,17038
17,39,39.6640362,-107.1232134,17039
17,40,39.5442667,-106.2206124,17040
17,41,39.0800627,-105.4160009,17041
17,42,39.8407587,-104.1886679,17042
17,43,39.6105587,-103.1230999,17043
17,44,39.3883077,-102.4274519,17044
17,45,38.7397289,-108.623622,17045
17,46,38.5920517,-106.9174979,17046
17,47,38.5112521,-106.5542061,17047
17,48,38.982811,-105.5746738,17048
17,49,38.6945177,-104.0715939,17049
17,50,38.1746667,-103.9489359,17050
17,51,38.6933497,-102.5906749,17051
17,52,37.7907487,-108.0204389,17052
17,53,37.9857447,-107.2239599,17053
17,54,37.4798557,-106.4522789,17054
17,55,37.1810849,-105.7459646,17055
17,56,37.0446817,-104.0585169,17056
17,57,37.2182707,-103.5204699,17057
17,58,37.1052137,-102.5796589,17058
17,116,38.3057846,-107.963311,17116
17,122,37.5166544,-108.4645163,17122
17,124,37.2881745,-106.8377022,17124
17,125,37.2872957,-105.5525819,17125
17,126,37.6256667,-104.3100659,17126
17,138,39.0521056,-108.5755774,17138
17,153,37.7792747,-107.0036239,17153
17,154,37.6329865,-106.4250933,17154
17,201,40.6165527,-108.6736679,17201
17,202,40.2101727,-107.0331404,17202
17,203,40.1331937,-106.4907839,17203
17,204,40.7597487,-105.4722069,17204
17,205,40.8566157,-104.5420149,17205
17,206,40.5807997,-103.6580889,17206
17,207,40.6141447,-102.0845649,17207
17,208,39.5130367,-108.4622799,17208
17,209,39.6468148,-107.6169662,17209
17,210,39.3789927,-106.8135989,17210
17,211,39.6666667,-105.85,17211
17,212,39.9859827,-104.5104139,17212
17,213,39.373985,-103.7867237,17213
17,214,39.5341427,-102.5923459,17214
17,215,38.2657408,-108.3489798,17215
17,216,38.8387837,-107.6025079,17216
17,217,38.7474207,-106.431206,17217
17,218,38.3674037,-105.2290729,17218
17,219,38.0452637,-104.4505009,17219
17,220,38.1719747,-103.2345199,17220
17,221,38.2958688,-102.7381166,17221
17,222,37.7801857,-108.0888449,17222
17,223,37.2329382,-107.183624,17223
17,224,37.0593545,-106.1915747,17224
17,225,37.6909727,-105.927905,17225
17,226,37.1141597,-104.6052929,17226
17,227,37.5201847,-103.1112899,17227
17,228,37.1640087,-102.2766499,17228
17,253,37.940923,-107.15889,17253
17,301,40.2777657,-108.5596319,17301
17,302,40.6681037,-107.8616029,17302
17,303,40.6746076,-106.9331855,17303
17,304,40.5692247,-105.4284449,17304
17,305,40.8627005,-104.6390073,17305
17,306,40.3492697,-103.7997669,17306
17,307,40.9679121,-102.3257889,17307
17,308,39.4433277,-108.9548949,17308
17,309,39.0799673,-107.3678337,17309
17,310,39.1529607,-106.4087149,17310
17,311,39.4106807,-105.9687199,17311
17,312,39.7238537,-104.3773535,17312
17,313,39.5675297,-103.0237419,17313
17,314,39.1718637,-102.1105579,17314
17,315,38.0687767,-108.4608309,17315
17,316,38.4648048,-107.2632899,17316
17,317,38.4480577,-106.1069649,17317
17,318,38.6441327,-105.7794649,17318
17,319,38.5495769,-104.4588733,17319
17,320,38.7624107,-103.3489149,17320
17,321,38.2460697,-102.2107619,17321
17,322,37.8399527,-108.7610769,17322
17,323,37.2370827,-107.8701319,17323
17,324,37.6490053,-106.6533167,17324
17,325,37.0987057,-105.5208509,17325
17,326,37.6176717,-104.7749029,17326
17,327,37.95117,-103.8764488,17327
17,328,37.2067937,-102.8682559,17328
17,351,40.2044442,-108.7539818,17351
17,352,40.0522652,-107.8736167,17352
17,353,40.3126093,-105.9787229,17353
17,354,40.0205912,-105.2961672,17354
17,358,39.8228687,-108.1651539,17358
17,359,39.7578337,-107.6922689,17359
17,360,39.9539677,-106.5583499,17360
17,361,39.8235192,-105.5238079,17361
17,362,38.9999639,-104.7380455,17362
17,365,38.2700861,-108.5366804,17365
17,366,38.1738367,-107.7416909,17366
17,367,38.0540197,-106.8645557,17367
17,368,38.1502227,-105.5137559,17368
17,372,37.4432477,-108.4743579,17372
17,373,37.9427007,-107.8223959,17373
17,374,37.8392179,-106.2560823,17374
17,375,37.9410936,-105.232388,17375
17,376,37.3389499,-104.5848671,17376
17,377,39.871749,-108.284991,17377
17,378,39.845893,-106.23612,17378
17,410,39.1305537,-106.1788927,17410
17,412,39.9848652,-104.5086695,17412
17,419,38.0641056,-104.4189177,17419
17,422,37.5166544,-108.46451,17422
17,423,37.2314334,-107.8695551,17423
17,425,37.0988956,-105.5210119,17425
17,453,40.179928,-106.00812,17453
17,900,39.8130827,-104.7986289,17900
17,901,40.8120627,-104.7912219,17901
17,902,39.6848088,-105.3722224,17902
17,903,37.2704067,-108.4824304,17903
17,904,40.4319964,-105.7630014,17904
17,905,39.8272403,-104.80072,17905
18,1,41.3360007,-71.9642159,18001
18,2,41.6976407,-72.9096309,18002
18,3,41.7026037,-72.5159969,18003
18,4,41.417728,-72.1530946,18004
18,5,41.9407577,-72.1389149,18005
18,6,41.2710807,-72.4984279,18006
18,7,41.7771877,-72.1354049,18007
18,8,41.5493443,-73.2167392,18008
18,9,41.5387127,-73.5009399,18009
18,10,41.0517897,-73.6169339,18010
18,11,41.3362789,-73.5313225,18011
18,12,41.7487967,-73.3502269,18012
18,13,41.2521947,-73.2470699,18013
18,14,41.5651229,-72.5906625,18014
18,15,41.5832977,-72.8512329,18015
18,16,41.8784917,-72.9574329,18016
18,102,41.7378788,-72.9270422,18102
18,105,41.9407577,-72.1389149,18105
18,112,41.7487967,-73.350226,18112
18,116,41.8805267,-72.9557559,18116
21,1,39.5003037,-75.6860679,21001
21,2,39.7518831,-75.5873207,21002
21,3,38.9594417,-75.5366119,21003
21,4,39.0287137,-75.4652999,21004
21,5,39.0295357,-75.4593569,21005
21,6,38.5337387,-75.1803229,21006
21,7,38.6735427,-75.2351089,21007
21,8,38.5040567,-75.4329779,21008
21,9,38.5804577,-75.0612969,21009
21,10,38.7480537,-75.2899489,21010
21,105,39.3705837,-75.6392639,21105
21,107,38.6736346,-75.2351111,21107
21,108,38.5040677,-75.4329919,21108
21,109,38.7324037,-75.4638509,21109
21,900,39.0295357,-75.459356,21900
21,901,39.0295357,-75.459356,21901
21,921,39.0295357,-75.459356,21921
25,1,30.9291812,-87.4079434,25001
25,2,30.3755433,-86.2758321,25002
25,3,30.5193157,-86.4809129,25003
25,4,30.5288404,-85.1334541,25004
25,5,30.3372497,-85.2869789,25005
25,6,30.5950194,-84.0413094,25006
25,7,30.3898527,-85.9004499,25007
25,8,30.3358457,-84.9914239,25008
25,9,29.7818335,-85.3003555,25009
25,10,30.2734632,-83.8569684,25010
25,11,29.6686989,-83.3782062,25011
25,12,30.5026237,-82.7337409,25012
25,13,29.5468457,-82.2630299,25013
25,14,29.1916199,-82.394802,25014
25,15,29.9877641,-84.9762879,25015
25,16,28.0363157,-82.5050049,25016
25,17,27.4438745,-82.1186659,25017
25,18,29.8899427,-81.3438119,25018
25,19,30.7202649,-81.9062085,25019
25,20,28.3266818,-82.3022052,25020
25,21,29.8970697,-81.8343049,25021
25,22,28.1788407,-81.8605659,25022
25,23,28.5723877,-81.9816829,25023
25,24,27.3232866,-81.4189503,25024
25,25,28.7481187,-80.8712309,25025
25,26,26.2943143,-81.448561,25026
25,27,27.6610372,-82.1462286,25027
25,28,25.7510497,-80.9676799,25028
25,29,27.9009147,-81.7191149,25029
25,30,27.9626301,-80.9673345,25030
25,31,26.9657323,-80.3854635,25031
25,32,26.7792597,-81.9372109,25032
25,33,26.0628347,-80.4312659,25033
25,35,25.6579667,-80.7663639,25035
25,36,25.0015697,-80.5364609,25036
25,37,30.2531989,-82.1623546,25037
25,38,30.0999027,-81.8070759,25038
25,39,26.3678027,-80.2032849,25039
25,40,26.0594807,-80.4340449,25040
25,51,30.3334747,-87.1400909,25051
25,52,30.7209289,-86.7860494,25052
25,53,30.7184797,-86.1160696,25053
25,54,30.5335474,-85.2426415,25054
25,55,30.9498107,-85.7419899,25055
25,56,30.2929508,-83.6676053,25056
25,57,30.387698,-84.6639032,25057
25,58,30.3506092,-83.3399191,25058
25,59,30.0205957,-82.811155,25059
25,60,30.5196049,-81.9519897,25060
25,61,30.5193097,-83.2158819,25061
25,62,29.9468226,-84.340943,25062
25,63,29.5359317,-81.8774959,25063
25,64,29.4080424,-81.1983453,25064
25,65,29.1174077,-82.2183149,25065
25,66,28.6471072,-82.1719367,25066
25,67,28.1011187,-80.8980039,25067
25,68,28.6901383,-81.5469756,25068
25,69,28.3225489,-81.3372759,25069
25,70,27.7698971,-82.3349393,25070
25,71,27.2920427,-82.0563269,25071
25,72,27.4266407,-81.5833199,25072
25,73,27.7611546,-81.4536353,25073
25,74,27.2364427,-80.5471555,25074
25,75,27.8600237,-80.4486919,25075
25,76,26.3358707,-80.5359109,25076
25,77,26.0856265,-80.2292965,25077
25,78,25.6040397,-80.4097679,25078
25,79,25.4912637,-80.5425082,25079
25,80,25.3839437,-80.3715899,25080
25,81,26.5587549,-81.126711,25081
25,82,26.8751997,-81.3585199,25082
25,83,24.6730127,-81.2450339,25083
