"aou","stateroute","n","occ","trans"
3100,14082,1,0.0666666666666667,"trans"
3100,14138,7,0.466666666666667,"core"
3100,14179,13,0.866666666666667,"core"
3100,14190,8,0.533333333333333,"core"
3100,17015,1,0.0666666666666667,"trans"
3100,17016,1,0.0666666666666667,"trans"
3100,17216,1,0.0666666666666667,"trans"
3100,17303,5,0.333333333333333,"trans"
3100,17322,4,0.266666666666667,"trans"
3100,17903,11,0.733333333333333,"core"
3100,25017,4,0.266666666666667,"trans"
3100,25018,1,0.0666666666666667,"trans"
3100,25021,6,0.4,"core"
3100,25024,1,0.0666666666666667,"trans"
3100,25053,5,0.333333333333333,"trans"
3100,25901,2,0.133333333333333,"trans"
3100,25905,6,0.4,"core"
3100,25911,4,0.266666666666667,"trans"
3100,25920,5,0.333333333333333,"trans"
3100,25922,5,0.333333333333333,"trans"
3100,27004,3,0.2,"trans"
3100,27007,2,0.133333333333333,"trans"
3100,27041,5,0.333333333333333,"trans"
3100,27045,7,0.466666666666667,"core"
3100,27048,3,0.2,"trans"
3100,27051,2,0.133333333333333,"trans"
3100,27117,1,0.0666666666666667,"trans"
3100,33002,10,0.666666666666667,"core"
3100,33029,10,0.666666666666667,"core"
3100,33204,2,0.133333333333333,"trans"
3100,34001,13,0.866666666666667,"core"
3100,34023,1,0.0666666666666667,"trans"
3100,34036,10,0.666666666666667,"core"
3100,34050,9,0.6,"core"
3100,34057,3,0.2,"trans"
3100,35021,5,0.333333333333333,"trans"
3100,35022,4,0.266666666666667,"trans"
3100,35037,11,0.733333333333333,"core"
3100,35041,1,0.0666666666666667,"trans"
3100,36014,3,0.2,"trans"
3100,36017,6,0.4,"core"
3100,38003,9,0.6,"core"
3100,38004,4,0.266666666666667,"trans"
3100,38006,5,0.333333333333333,"trans"
3100,38007,10,0.666666666666667,"core"
3100,38011,12,0.8,"core"
3100,38013,5,0.333333333333333,"trans"
3100,38024,3,0.2,"trans"
3100,38025,3,0.2,"trans"
3100,38027,6,0.4,"core"
3100,38031,6,0.4,"core"
3100,38032,14,0.933333333333333,"core"
3100,38035,5,0.333333333333333,"trans"
3100,38118,9,0.6,"core"
3100,39021,1,0.0666666666666667,"trans"
3100,39025,12,0.8,"core"
3100,39026,9,0.6,"core"
3100,39036,7,0.466666666666667,"core"
3100,39041,5,0.333333333333333,"trans"
3100,42122,3,0.2,"trans"
3100,44001,5,0.333333333333333,"trans"
3100,44003,2,0.133333333333333,"trans"
3100,45001,1,0.0666666666666667,"trans"
3100,45041,1,0.0666666666666667,"trans"
3100,45043,1,0.0666666666666667,"trans"
3100,45105,2,0.133333333333333,"trans"
3100,45218,1,0.0666666666666667,"trans"
3100,46001,3,0.2,"trans"
3100,46004,2,0.133333333333333,"trans"
3100,46008,1,0.0666666666666667,"trans"
3100,46027,7,0.466666666666667,"core"
3100,46041,10,0.666666666666667,"core"
3100,46051,4,0.266666666666667,"trans"
3100,46052,4,0.266666666666667,"trans"
3100,46112,5,0.333333333333333,"trans"
3100,46126,7,0.466666666666667,"core"
3100,46150,8,0.533333333333333,"core"
3100,47009,2,0.133333333333333,"trans"
3100,47015,2,0.133333333333333,"trans"
3100,47017,9,0.6,"core"
3100,49029,7,0.466666666666667,"core"
3100,49039,5,0.333333333333333,"trans"
3100,49041,8,0.533333333333333,"core"
3100,49070,7,0.466666666666667,"core"
3100,49900,12,0.8,"core"
3100,49910,12,0.8,"core"
3100,50012,4,0.266666666666667,"trans"
3100,50013,1,0.0666666666666667,"trans"
3100,50028,5,0.333333333333333,"trans"
3100,50059,6,0.4,"core"
3100,50064,3,0.2,"trans"
3100,51028,4,0.266666666666667,"trans"
3100,51902,1,0.0666666666666667,"trans"
3100,52007,4,0.266666666666667,"trans"
3100,52008,8,0.533333333333333,"core"
3100,52019,10,0.666666666666667,"core"
3100,52056,4,0.266666666666667,"trans"
3100,52057,8,0.533333333333333,"core"
3100,52061,10,0.666666666666667,"core"
3100,52067,9,0.6,"core"
3100,52070,12,0.8,"core"
3100,52109,2,0.133333333333333,"trans"
3100,52126,7,0.466666666666667,"core"
3100,53034,6,0.4,"core"
3100,53075,1,0.0666666666666667,"trans"
3100,53086,2,0.133333333333333,"trans"
3100,54001,11,0.733333333333333,"core"
3100,54004,5,0.333333333333333,"trans"
3100,54017,4,0.266666666666667,"trans"
3100,54022,7,0.466666666666667,"core"
3100,54025,11,0.733333333333333,"core"
3100,54027,7,0.466666666666667,"core"
3100,54035,15,1,"core"
3100,59013,2,0.133333333333333,"trans"
3100,59029,2,0.133333333333333,"trans"
3100,59107,7,0.466666666666667,"core"
3100,59116,6,0.4,"core"
3100,60003,2,0.133333333333333,"trans"
3100,60028,10,0.666666666666667,"core"
3100,60058,4,0.266666666666667,"trans"
3100,60060,9,0.6,"core"
3100,60070,1,0.0666666666666667,"trans"
3100,60155,1,0.0666666666666667,"trans"
3100,61052,7,0.466666666666667,"core"
3100,61058,3,0.2,"trans"
3100,61075,3,0.2,"trans"
3100,61123,8,0.533333333333333,"core"
3100,63023,11,0.733333333333333,"core"
3100,63107,1,0.0666666666666667,"trans"
3100,63207,1,0.0666666666666667,"trans"
3100,63215,4,0.266666666666667,"trans"
3100,63221,4,0.266666666666667,"trans"
3100,63222,2,0.133333333333333,"trans"
3100,63224,9,0.6,"core"
3100,63225,3,0.2,"trans"
3100,63905,3,0.2,"trans"
3100,64005,4,0.266666666666667,"trans"
3100,64011,4,0.266666666666667,"trans"
3100,64028,5,0.333333333333333,"trans"
3100,64034,1,0.0666666666666667,"trans"
3100,66039,6,0.4,"core"
3100,66049,11,0.733333333333333,"core"
3100,66074,1,0.0666666666666667,"trans"
3100,66086,5,0.333333333333333,"trans"
3100,66087,8,0.533333333333333,"core"
3100,66904,10,0.666666666666667,"core"
3100,67007,10,0.666666666666667,"core"
3100,67031,11,0.733333333333333,"core"
3100,67051,7,0.466666666666667,"core"
3100,67065,1,0.0666666666666667,"trans"
3100,68007,2,0.133333333333333,"trans"
3100,68023,2,0.133333333333333,"trans"
3100,68083,1,0.0666666666666667,"trans"
3100,68207,3,0.2,"trans"
3100,68211,4,0.266666666666667,"trans"
3100,68298,2,0.133333333333333,"trans"
3100,68316,1,0.0666666666666667,"trans"
3100,68326,1,0.0666666666666667,"trans"
3100,68901,2,0.133333333333333,"trans"
3100,69008,3,0.2,"trans"
3100,69057,4,0.266666666666667,"trans"
3100,69058,1,0.0666666666666667,"trans"
3100,69127,6,0.4,"core"
3100,72005,3,0.2,"trans"
3100,72008,11,0.733333333333333,"core"
3100,72009,12,0.8,"core"
3100,72012,7,0.466666666666667,"core"
3100,72023,5,0.333333333333333,"trans"
3100,72025,2,0.133333333333333,"trans"
3100,72038,8,0.533333333333333,"core"
3100,72071,8,0.533333333333333,"core"
3100,72072,7,0.466666666666667,"core"
3100,72182,5,0.333333333333333,"trans"
3100,72193,1,0.0666666666666667,"trans"
3100,76190,2,0.133333333333333,"trans"
3100,76309,2,0.133333333333333,"trans"
3100,80009,3,0.2,"trans"
3100,80013,1,0.0666666666666667,"trans"
3100,80116,7,0.466666666666667,"core"
3100,80119,2,0.133333333333333,"trans"
3100,81001,1,0.0666666666666667,"trans"
3100,81705,10,0.666666666666667,"core"
3100,81706,12,0.8,"core"
3100,82003,1,0.0666666666666667,"trans"
3100,82013,8,0.533333333333333,"core"
3100,82021,9,0.6,"core"
3100,82022,7,0.466666666666667,"core"
3100,82139,3,0.2,"trans"
3100,83001,1,0.0666666666666667,"trans"
3100,83015,4,0.266666666666667,"trans"
3100,83017,12,0.8,"core"
3100,83028,2,0.133333333333333,"trans"
3100,83029,12,0.8,"core"
3100,83043,11,0.733333333333333,"core"
3100,83051,9,0.6,"core"
3100,83105,5,0.333333333333333,"trans"
3100,83112,11,0.733333333333333,"core"
3100,83113,10,0.666666666666667,"core"
3100,83149,3,0.2,"trans"
3100,83326,11,0.733333333333333,"core"
3100,83327,11,0.733333333333333,"core"
3100,83353,7,0.466666666666667,"core"
3100,83363,7,0.466666666666667,"core"
3100,85010,3,0.2,"trans"
3100,85015,1,0.0666666666666667,"trans"
3100,85020,2,0.133333333333333,"trans"
3100,85119,1,0.0666666666666667,"trans"
3100,85170,1,0.0666666666666667,"trans"
3100,87006,2,0.133333333333333,"trans"
3100,87011,5,0.333333333333333,"trans"
3100,87014,2,0.133333333333333,"trans"
3100,87018,3,0.2,"trans"
3100,88002,2,0.133333333333333,"trans"
3100,88008,2,0.133333333333333,"trans"
3100,88026,1,0.0666666666666667,"trans"
3100,88029,4,0.266666666666667,"trans"
3100,88030,8,0.533333333333333,"core"
3100,88040,5,0.333333333333333,"trans"
3100,88116,1,0.0666666666666667,"trans"
3100,88904,5,0.333333333333333,"trans"
3100,88905,8,0.533333333333333,"core"
3100,88910,5,0.333333333333333,"trans"
3100,88914,6,0.4,"core"
3100,88916,10,0.666666666666667,"core"
3100,88924,2,0.133333333333333,"trans"
3100,89070,7,0.466666666666667,"core"
3100,89071,7,0.466666666666667,"core"
3100,89908,5,0.333333333333333,"trans"
3100,90001,9,0.6,"core"
3100,90002,1,0.0666666666666667,"trans"
3100,90024,1,0.0666666666666667,"trans"
3100,90027,6,0.4,"core"
3100,90029,3,0.2,"trans"
3100,90030,3,0.2,"trans"
3100,90034,7,0.466666666666667,"core"
3100,90046,2,0.133333333333333,"trans"
3100,90053,2,0.133333333333333,"trans"
3100,90903,3,0.2,"trans"
3100,91011,11,0.733333333333333,"core"
3100,91015,5,0.333333333333333,"trans"
3100,91016,2,0.133333333333333,"trans"
3100,91023,6,0.4,"core"
3100,91033,9,0.6,"core"
3100,91035,10,0.666666666666667,"core"
3100,91038,13,0.866666666666667,"core"
3100,91039,8,0.533333333333333,"core"
3100,91043,14,0.933333333333333,"core"
3100,91066,13,0.866666666666667,"core"
3100,91068,6,0.4,"core"
3100,92007,10,0.666666666666667,"core"
3100,92042,1,0.0666666666666667,"trans"
3100,92150,1,0.0666666666666667,"trans"
3110,83001,9,0.6,"core"
3120,6079,15,1,"core"
3120,6123,2,0.133333333333333,"trans"
3120,6133,11,0.733333333333333,"core"
3120,6901,2,0.133333333333333,"trans"
3120,11010,5,0.333333333333333,"trans"
3120,14075,15,1,"core"
3120,14082,5,0.333333333333333,"trans"
3120,14156,9,0.6,"core"
3120,14179,3,0.2,"trans"
3120,14185,15,1,"core"
3120,14190,1,0.0666666666666667,"trans"
3120,14199,5,0.333333333333333,"trans"
3120,14902,12,0.8,"core"
3120,17015,2,0.133333333333333,"trans"
3120,17045,1,0.0666666666666667,"trans"
3120,17216,1,0.0666666666666667,"trans"
3120,17303,1,0.0666666666666667,"trans"
3120,60003,1,0.0666666666666667,"trans"
3120,60004,6,0.4,"core"
3120,60028,15,1,"core"
3120,60058,7,0.466666666666667,"core"
3120,60059,4,0.266666666666667,"trans"
3120,60060,9,0.6,"core"
3120,60070,2,0.133333333333333,"trans"
3120,69019,12,0.8,"core"
3120,69041,5,0.333333333333333,"trans"
3120,69057,15,1,"core"
3120,69058,8,0.533333333333333,"core"
3120,69127,1,0.0666666666666667,"trans"
3120,69225,14,0.933333333333333,"core"
3120,85015,1,0.0666666666666667,"trans"
3120,85020,2,0.133333333333333,"trans"
3120,89003,7,0.466666666666667,"core"
3120,89024,7,0.466666666666667,"core"
3120,89027,7,0.466666666666667,"core"
3120,89040,13,0.866666666666667,"core"
3120,89910,10,0.666666666666667,"core"
3131,2001,10,0.666666666666667,"core"
3131,2007,10,0.666666666666667,"core"
3131,2025,3,0.2,"trans"
3131,2028,2,0.133333333333333,"trans"
3131,2033,4,0.266666666666667,"trans"
3131,2036,3,0.2,"trans"
3131,2038,1,0.0666666666666667,"trans"
3131,2039,2,0.133333333333333,"trans"
3131,2048,4,0.266666666666667,"trans"
3131,2051,1,0.0666666666666667,"trans"
3131,2053,1,0.0666666666666667,"trans"
3131,2054,3,0.2,"trans"
3131,2066,1,0.0666666666666667,"trans"
3131,2068,3,0.2,"trans"
3131,2072,5,0.333333333333333,"trans"
3131,2111,3,0.2,"trans"
3131,2207,6,0.4,"core"
3131,2211,4,0.266666666666667,"trans"
3131,2212,4,0.266666666666667,"trans"
3131,2218,2,0.133333333333333,"trans"
3131,3021,15,1,"core"
3131,3024,15,1,"core"
3131,4003,8,0.533333333333333,"core"
3131,4020,15,1,"core"
3131,4027,11,0.733333333333333,"core"
3131,4028,2,0.133333333333333,"trans"
3131,4055,11,0.733333333333333,"core"
3131,4214,15,1,"core"
3131,6064,2,0.133333333333333,"trans"
3131,6074,5,0.333333333333333,"trans"
3131,6900,2,0.133333333333333,"trans"
3131,7001,1,0.0666666666666667,"trans"
3131,7002,2,0.133333333333333,"trans"
3131,7007,1,0.0666666666666667,"trans"
3131,7016,4,0.266666666666667,"trans"
3131,7022,15,1,"core"
3131,7026,1,0.0666666666666667,"trans"
3131,11010,11,0.733333333333333,"core"
3131,11045,11,0.733333333333333,"core"
3131,11270,3,0.2,"trans"
3131,14016,11,0.733333333333333,"core"
3131,14138,3,0.2,"trans"
3131,14179,10,0.666666666666667,"core"
3131,14190,6,0.4,"core"
3131,17015,5,0.333333333333333,"trans"
3131,17042,10,0.666666666666667,"core"
3131,17058,7,0.466666666666667,"core"
3131,17125,8,0.533333333333333,"core"
3131,17216,4,0.266666666666667,"trans"
3131,17302,1,0.0666666666666667,"trans"
3131,17901,1,0.0666666666666667,"trans"
3131,17903,6,0.4,"core"
3131,25017,3,0.2,"trans"
3131,25018,1,0.0666666666666667,"trans"
3131,25021,2,0.133333333333333,"trans"
3131,25024,9,0.6,"core"
3131,25053,9,0.6,"core"
3131,25132,1,0.0666666666666667,"trans"
3131,25175,6,0.4,"core"
3131,25905,4,0.266666666666667,"trans"
3131,25916,4,0.266666666666667,"trans"
3131,25920,1,0.0666666666666667,"trans"
3131,27004,4,0.266666666666667,"trans"
3131,27007,4,0.266666666666667,"trans"
3131,27041,5,0.333333333333333,"trans"
3131,27044,15,1,"core"
3131,27045,8,0.533333333333333,"core"
3131,27048,3,0.2,"trans"
3131,27051,11,0.733333333333333,"core"
3131,27117,2,0.133333333333333,"trans"
3131,33015,8,0.533333333333333,"core"
3131,33029,1,0.0666666666666667,"trans"
3131,33204,12,0.8,"core"
3131,33214,3,0.2,"trans"
3131,33219,4,0.266666666666667,"trans"
3131,33221,13,0.866666666666667,"core"
3131,33222,8,0.533333333333333,"core"
3131,34001,15,1,"core"
3131,34023,14,0.933333333333333,"core"
3131,34036,5,0.333333333333333,"trans"
3131,34050,10,0.666666666666667,"core"
3131,34057,12,0.8,"core"
3131,34077,11,0.733333333333333,"core"
3131,35021,2,0.133333333333333,"trans"
3131,35022,14,0.933333333333333,"core"
3131,35028,11,0.733333333333333,"core"
3131,35037,12,0.8,"core"
3131,35041,10,0.666666666666667,"core"
3131,35115,12,0.8,"core"
3131,36014,12,0.8,"core"
3131,36017,15,1,"core"
3131,36032,12,0.8,"core"
3131,36033,15,1,"core"
3131,38003,2,0.133333333333333,"trans"
3131,38006,15,1,"core"
3131,38007,11,0.733333333333333,"core"
3131,38011,1,0.0666666666666667,"trans"
3131,38013,12,0.8,"core"
3131,38024,2,0.133333333333333,"trans"
3131,38025,4,0.266666666666667,"trans"
3131,38027,6,0.4,"core"
3131,38031,5,0.333333333333333,"trans"
3131,38032,9,0.6,"core"
3131,38035,5,0.333333333333333,"trans"
3131,38118,11,0.733333333333333,"core"
3131,39021,1,0.0666666666666667,"trans"
3131,39025,15,1,"core"
3131,39026,8,0.533333333333333,"core"
3131,39036,7,0.466666666666667,"core"
3131,39041,4,0.266666666666667,"trans"
3131,44001,9,0.6,"core"
3131,44003,3,0.2,"trans"
3131,44004,8,0.533333333333333,"core"
3131,44060,1,0.0666666666666667,"trans"
3131,45001,15,1,"core"
3131,45003,13,0.866666666666667,"core"
3131,45043,1,0.0666666666666667,"trans"
3131,45105,10,0.666666666666667,"core"
3131,45113,1,0.0666666666666667,"trans"
3131,45114,8,0.533333333333333,"core"
3131,45121,13,0.866666666666667,"core"
3131,45218,15,1,"core"
3131,46001,1,0.0666666666666667,"trans"
3131,46008,11,0.733333333333333,"core"
3131,46027,4,0.266666666666667,"trans"
3131,46028,1,0.0666666666666667,"trans"
3131,46035,13,0.866666666666667,"core"
3131,46041,10,0.666666666666667,"core"
3131,46051,14,0.933333333333333,"core"
3131,46052,14,0.933333333333333,"core"
3131,46112,14,0.933333333333333,"core"
3131,46126,2,0.133333333333333,"trans"
3131,46150,13,0.866666666666667,"core"
3131,47001,1,0.0666666666666667,"trans"
3131,47009,11,0.733333333333333,"core"
3131,47015,15,1,"core"
3131,47017,10,0.666666666666667,"core"
3131,49022,13,0.866666666666667,"core"
3131,49029,1,0.0666666666666667,"trans"
3131,49039,15,1,"core"
3131,49041,14,0.933333333333333,"core"
3131,49070,4,0.266666666666667,"trans"
3131,49900,12,0.8,"core"
3131,49910,5,0.333333333333333,"trans"
3131,50012,15,1,"core"
3131,50013,14,0.933333333333333,"core"
3131,50028,15,1,"core"
3131,50059,15,1,"core"
3131,50064,14,0.933333333333333,"core"
3131,50073,1,0.0666666666666667,"trans"
3131,51902,4,0.266666666666667,"trans"
3131,52007,12,0.8,"core"
3131,52008,11,0.733333333333333,"core"
3131,52019,5,0.333333333333333,"trans"
3131,52056,11,0.733333333333333,"core"
3131,52061,6,0.4,"core"
3131,52067,10,0.666666666666667,"core"
3131,52070,9,0.6,"core"
3131,52109,2,0.133333333333333,"trans"
3131,52126,9,0.6,"core"
3131,53007,12,0.8,"core"
3131,53008,14,0.933333333333333,"core"
3131,53019,4,0.266666666666667,"trans"
3131,53027,7,0.466666666666667,"core"
3131,53034,2,0.133333333333333,"trans"
3131,53041,14,0.933333333333333,"core"
3131,53074,15,1,"core"
3131,54001,13,0.866666666666667,"core"
3131,54004,5,0.333333333333333,"trans"
3131,54014,9,0.6,"core"
3131,54017,11,0.733333333333333,"core"
3131,54022,12,0.8,"core"
3131,54025,7,0.466666666666667,"core"
3131,54035,4,0.266666666666667,"trans"
3131,55114,9,0.6,"core"
3131,58020,14,0.933333333333333,"core"
3131,59013,10,0.666666666666667,"core"
3131,59029,1,0.0666666666666667,"trans"
3131,59107,9,0.6,"core"
3131,59116,15,1,"core"
3131,60003,1,0.0666666666666667,"trans"
3131,60004,13,0.866666666666667,"core"
3131,60006,13,0.866666666666667,"core"
3131,60008,10,0.666666666666667,"core"
3131,60059,1,0.0666666666666667,"trans"
3131,60060,1,0.0666666666666667,"trans"
3131,60080,15,1,"core"
3131,61052,14,0.933333333333333,"core"
3131,61058,15,1,"core"
3131,61075,13,0.866666666666667,"core"
3131,61123,14,0.933333333333333,"core"
3131,63023,13,0.866666666666667,"core"
3131,63207,2,0.133333333333333,"trans"
3131,63215,3,0.2,"trans"
3131,63221,1,0.0666666666666667,"trans"
3131,63224,13,0.866666666666667,"core"
3131,63225,4,0.266666666666667,"trans"
3131,64005,6,0.4,"core"
3131,64007,9,0.6,"core"
3131,64011,12,0.8,"core"
3131,64012,7,0.466666666666667,"core"
3131,64028,9,0.6,"core"
3131,64034,7,0.466666666666667,"core"
3131,64043,4,0.266666666666667,"trans"
3131,65019,11,0.733333333333333,"core"
3131,65022,14,0.933333333333333,"core"
3131,65028,10,0.666666666666667,"core"
3131,65033,15,1,"core"
3131,66039,13,0.866666666666667,"core"
3131,66049,15,1,"core"
3131,66067,12,0.8,"core"
3131,66074,15,1,"core"
3131,66086,5,0.333333333333333,"trans"
3131,66087,5,0.333333333333333,"trans"
3131,66904,1,0.0666666666666667,"trans"
3131,67007,2,0.133333333333333,"trans"
3131,67031,4,0.266666666666667,"trans"
3131,67057,4,0.266666666666667,"trans"
3131,67070,15,1,"core"
3131,68007,15,1,"core"
3131,68023,15,1,"core"
3131,68083,14,0.933333333333333,"core"
3131,68207,15,1,"core"
3131,68211,15,1,"core"
3131,68242,5,0.333333333333333,"trans"
3131,68297,1,0.0666666666666667,"trans"
3131,68298,11,0.733333333333333,"core"
3131,68316,13,0.866666666666667,"core"
3131,68326,5,0.333333333333333,"trans"
3131,68901,10,0.666666666666667,"core"
3131,69008,2,0.133333333333333,"trans"
3131,69019,4,0.266666666666667,"trans"
3131,69041,4,0.266666666666667,"trans"
3131,69057,11,0.733333333333333,"core"
3131,69058,2,0.133333333333333,"trans"
3131,69127,4,0.266666666666667,"trans"
3131,69230,1,0.0666666666666667,"trans"
3131,69254,2,0.133333333333333,"trans"
3131,72005,14,0.933333333333333,"core"
3131,72008,14,0.933333333333333,"core"
3131,72009,12,0.8,"core"
3131,72012,15,1,"core"
3131,72023,4,0.266666666666667,"trans"
3131,72025,15,1,"core"
3131,72038,7,0.466666666666667,"core"
3131,72071,15,1,"core"
3131,72072,15,1,"core"
3131,72076,15,1,"core"
3131,72097,11,0.733333333333333,"core"
3131,72182,15,1,"core"
3131,72193,13,0.866666666666667,"core"
3131,75005,14,0.933333333333333,"core"
3131,75009,15,1,"core"
3131,76002,14,0.933333333333333,"core"
3131,76018,9,0.6,"core"
3131,76060,5,0.333333333333333,"trans"
3131,76090,13,0.866666666666667,"core"
3131,76121,14,0.933333333333333,"core"
3131,76190,6,0.4,"core"
3131,76309,15,1,"core"
3131,76390,14,0.933333333333333,"core"
3131,79112,12,0.8,"core"
3131,79123,11,0.733333333333333,"core"
3131,79130,8,0.533333333333333,"core"
3131,80009,13,0.866666666666667,"core"
3131,80116,6,0.4,"core"
3131,80119,7,0.466666666666667,"core"
3131,81001,9,0.6,"core"
3131,81705,5,0.333333333333333,"trans"
3131,81706,6,0.4,"core"
3131,82001,2,0.133333333333333,"trans"
3131,82003,11,0.733333333333333,"core"
3131,82005,11,0.733333333333333,"core"
3131,82013,14,0.933333333333333,"core"
3131,82021,4,0.266666666666667,"trans"
3131,82022,12,0.8,"core"
3131,82139,10,0.666666666666667,"core"
3131,83001,14,0.933333333333333,"core"
3131,83015,3,0.2,"trans"
3131,83017,1,0.0666666666666667,"trans"
3131,83021,8,0.533333333333333,"core"
3131,83029,10,0.666666666666667,"core"
3131,83112,1,0.0666666666666667,"trans"
3131,83149,3,0.2,"trans"
3131,83321,1,0.0666666666666667,"trans"
3131,83351,4,0.266666666666667,"trans"
3131,85010,2,0.133333333333333,"trans"
3131,85015,12,0.8,"core"
3131,85019,8,0.533333333333333,"core"
3131,85025,5,0.333333333333333,"trans"
3131,85104,2,0.133333333333333,"trans"
3131,85155,2,0.133333333333333,"trans"
3131,87006,14,0.933333333333333,"core"
3131,87011,9,0.6,"core"
3131,87014,8,0.533333333333333,"core"
